PMID,Title,Authors,Citation,First Author,Journal/Book Abbreviation from PubMed,Publication Year,Create Date,PMCID,NIHMS ID,DOI,,Authors,Author full names,Author(s) ID,Title,Year,Journal/Book  title from Scopus,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link to Scopus Record for article,ISSN,ISBN,CODEN,PubMed ID,Document Type,Publication Stage,Open Access,Source,EID,,Journal Title from Catalog,ISSN,eISSN,StartDate in Catalog,EndDate in Catalog,Type,Resource,Publisher,Link to Publisher Info on TDM,Subscription Time Range Note
11106743,Histone acetylation and hSWI/SNF remodeling act in concert to stimulate V(D)J cleavage of nucleosomal DNA,"Kwon J, Morshead KB, Guyon JR, Kingston RE, Oettinger MA.",Mol Cell. 2000 Nov;6(5):1037-48. doi: 10.1016/s1097-2765(00)00102-7.,Kwon J,Mol Cell,2000,12/7/00,,,10.1016/s1097-2765(00)00102-7,,Kwon J.; Morshead K.B.; Guyon J.R.; Kingston R.E.; Oettinger M.A.,"Kwon, Jongbum (7202469069); Morshead, Katrina B. (7801503934); Guyon, Jeffrey R. (7003952363); Kingston, Robert E. (35509486700); Oettinger, Marjorie A. (35509725600)",7202469069; 7801503934; 7003952363; 35509486700; 35509725600,Histone acetylation and hSWI/SNF remodeling act in concert to stimulate V(D)J cleavage of nucleosomal DNA,2000,Molecular Cell,6,5,,1037,1048,11,148,10.1016/S1097-2765(00)00102-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033638506&doi=10.1016%2fS1097-2765%2800%2900102-7&partnerID=40&md5=0064637e38a0577936f798e5036f8724,10972765,,MOCEF,11106743,Article,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-0033638506,,Molecular cell,1097-2765,1097-4164,1997,(blank),Journal,Cell Press Collection [ECCPC],Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
21820311,piRNA production requires heterochromatin formation in Drosophila,"Rangan P, Malone CD, Navarro C, Newbold SP, Hayes PS, Sachidanandam R, Hannon GJ, Lehmann R.",Curr Biol. 2011 Aug 23;21(16):1373-9. doi: 10.1016/j.cub.2011.06.057. Epub 2011 Aug 4.,Rangan P,Curr Biol,2011,8/9/11,PMC3205116,NIHMS321560,10.1016/j.cub.2011.06.057,,Rangan P.; Malone C.D.; Navarro C.; Newbold S.P.; Hayes P.S.; Sachidanandam R.; Hannon G.J.; Lehmann R.,"Rangan, Prashanth (7003316090); Malone, Colin D. (8886059900); Navarro, Caryn (7102466955); Newbold, Sam P. (50061783000); Hayes, Patrick S. (50061132900); Sachidanandam, Ravi (6602583639); Hannon, Gregory J. (7006115520); Lehmann, Ruth (26643364000)",7003316090; 8886059900; 7102466955; 50061783000; 50061132900; 6602583639; 7006115520; 26643364000,PiRNA production requires heterochromatin formation in drosophila,2011,Current Biology,21,16,,1373,1379,6,147,10.1016/j.cub.2011.06.057,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051962655&doi=10.1016%2fj.cub.2011.06.057&partnerID=40&md5=69fc99cde125a8202506212664d20f0a,9609822,,CUBLE,21820311,Article,Final,All Open Access; Bronze Open Access; Green Open Access,Scopus,2-s2.0-80051962655,,Current biology,0960-9822,1879-0445,1995,(blank),Journal,Cell Press Collection [ECCPC],Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
19767015,Altered gene expression of histone deacetylases in mood disorder patients,"Hobara T, Uchida S, Otsuki K, Matsubara T, Funato H, Matsuo K, Suetsugi M, Watanabe Y.",J Psychiatr Res. 2010 Apr;44(5):263-70. doi: 10.1016/j.jpsychires.2009.08.015. Epub 2009 Sep 19.,Hobara T,J Psychiatr Res,2010,9/22/09,,,10.1016/j.jpsychires.2009.08.015,,Hobara T.; Uchida S.; Otsuki K.; Matsubara T.; Funato H.; Matsuo K.; Suetsugi M.; Watanabe Y.,"Hobara, Teruyuki (35490678300); Uchida, Shusaku (56272132100); Otsuki, Koji (23493673000); Matsubara, Toshio (35773486600); Funato, Hiromasa (36882658600); Matsuo, Koji (35254017200); Suetsugi, Masatomo (6603688687); Watanabe, Yoshifumi (55362557500)",35490678300; 56272132100; 23493673000; 35773486600; 36882658600; 35254017200; 6603688687; 55362557500,Altered gene expression of histone deacetylases in mood disorder patients,2010,Journal of Psychiatric Research,44,5,,263,270,7,146,10.1016/j.jpsychires.2009.08.015,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77649192193&doi=10.1016%2fj.jpsychires.2009.08.015&partnerID=40&md5=498d7a7ba5d15f89cf0dcab1a2cb6123,223956,,JPYRA,,Article,Final,,Scopus,2-s2.0-77649192193,,Journal of psychiatric research,0022-3956,1879-1379,1/1/95,(blank),Journal,ScienceDirect Freedom Collection 2021,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
18065756,"The tale of two domains: proteomics and genomics analysis of SMYD2, a new histone methyltransferase","Abu-Farha M, Lambert JP, Al-Madhoun AS, Elisma F, Skerjanc IS, Figeys D.",Mol Cell Proteomics. 2008 Mar;7(3):560-72. doi: 10.1074/mcp.M700271-MCP200. Epub 2007 Dec 7.,Abu-Farha M,Mol Cell Proteomics,2008,12/11/07,,,10.1074/mcp.M700271-MCP200,,Abu-Farha M.; Lambert J.-P.; Al-Madhoun A.S.; Elisma F.; Skerjanc I.S.; Figeys D.,"Abu-Farha, Mohamed (10045707200); Lambert, Jean-Philippe (35248374900); Al-Madhoun, Ashraf S. (6603576245); Elisma, Fred (16042198900); Skerjanc, Ilona S. (7003984888); Figeys, Daniel (7005139451)",10045707200; 35248374900; 6603576245; 16042198900; 7003984888; 7005139451,"The tale of two domains: Proteomics and genomics analysis of SMYD2, a new histone methyltransferase",2008,Molecular and Cellular Proteomics,7,3,,560,572,12,146,10.1074/mcp.M700271-MCP200,https://www.scopus.com/inward/record.uri?eid=2-s2.0-41549133493&doi=10.1074%2fmcp.M700271-MCP200&partnerID=40&md5=3cd13cb51aa9542a63acdf204f8c9adb,15359476,,MCPOB,18065756,Article,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-41549133493,,Molecular & cellular proteomics,1535-9476,1535-9484,2002,(blank),Journal,Elsevier Open Access Journals,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
17644000,Neural stem cell self-renewal,"Shi Y, Sun G, Zhao C, Stewart R.",Crit Rev Oncol Hematol. 2008 Jan;65(1):43-53. doi: 10.1016/j.critrevonc.2007.06.004. Epub 2007 Jul 23.,Shi Y,Crit Rev Oncol Hematol,2008,7/24/07,PMC2235812,NIHMS37348,10.1016/j.critrevonc.2007.06.004,,Shi Y.; Sun G.; Zhao C.; Stewart R.,"Shi, Yanhong (56135076500); Sun, Guoqiang (56496017400); Zhao, Chunnian (55476877200); Stewart, Richard (57197309502)",56135076500; 56496017400; 55476877200; 57197309502,Neural stem cell self-renewal,2008,Critical Reviews in Oncology/Hematology,65,1,,43,53,10,146,10.1016/j.critrevonc.2007.06.004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-36749019007&doi=10.1016%2fj.critrevonc.2007.06.004&partnerID=40&md5=fe03f76f3ebbff42a48a43af2d62d44f,10408428,,CCRHE,17644000,Review,Final,All Open Access; Green Open Access,Scopus,2-s2.0-36749019007,,Critical reviews in oncology/hematology,1040-8428,1879-0461,1/1/95,(blank),Journal,ScienceDirect Freedom Collection 2021,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
11684019,The crystal structure of nucleoplasmin-core: implications for histone binding and nucleosome assembly,"Dutta S, Akey IV, Dingwall C, Hartman KL, Laue T, Nolte RT, Head JF, Akey CW.",Mol Cell. 2001 Oct;8(4):841-53. doi: 10.1016/s1097-2765(01)00354-9.,Dutta S,Mol Cell,2001,10/31/01,,,10.1016/s1097-2765(01)00354-9,,Dutta S.; Akey I.V.; Dingwall C.; Hartman K.L.; Laue T.; Nolte R.T.; Head J.F.; Akey C.W.,"Dutta, Shuchismita (7402667095); Akey, Ildikó V. (6507891840); Dingwall, Colin (7004983576); Hartman, Kari L. (7005429633); Laue, Tom (7005082378); Nolte, Robert T. (7101643501); Head, James F. (7202619372); Akey, Christopher W. (7003961808)",7402667095; 6507891840; 7004983576; 7005429633; 7005082378; 7101643501; 7202619372; 7003961808,The crystal structure of nucleoplasmin-core: Implications for histone binding and nucleosome assembly,2001,Molecular Cell,8,4,,841,853,12,146,10.1016/S1097-2765(01)00354-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034761101&doi=10.1016%2fS1097-2765%2801%2900354-9&partnerID=40&md5=0cf54e1860eae88394e728533998afcd,10972765,,MOCEF,11684019,Article,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-0034761101,,Molecular cell,1097-2765,1097-4164,1997,(blank),Journal,Cell Press Collection [ECCPC],Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
12408802,Plzf mediates transcriptional repression of HoxD gene expression through chromatin remodeling,"Barna M, Merghoub T, Costoya JA, Ruggero D, Branford M, Bergia A, Samori B, Pandolfi PP.",Dev Cell. 2002 Oct;3(4):499-510. doi: 10.1016/s1534-5807(02)00289-7.,Barna M,Dev Cell,2002,11/1/02,,,10.1016/s1534-5807(02)00289-7,,Barna M.; Merghoub T.; Costoya J.A.; Ruggero D.; Branford M.; Bergia A.; Samori B.; Pandolfi P.P.,"Barna, Maria (7004077128); Merghoub, Taha (6603551550); Costoya, José A. (6602224775); Ruggero, Davide (6603906485); Branford, Matthew (15743653700); Bergia, Anna (6507309747); Samori, Bruno (57198889268); Pandolfi, Pier Paolo (7005021176)",7004077128; 6603551550; 6602224775; 6603906485; 15743653700; 6507309747; 57198889268; 7005021176,Plzf mediates transcriptional repression of HoxD gene expression through chromatin remodeling,2002,Developmental Cell,3,4,,499,510,11,145,10.1016/S1534-5807(02)00289-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036775103&doi=10.1016%2fS1534-5807%2802%2900289-7&partnerID=40&md5=a1e9e135b4cf05014d34bad2c29dc3a7,15345807,,DCEEB,12408802,Article,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-0036775103,,Developmental cell,1534-5807,1878-1551,2001,(blank),Journal,Cell Press Collection [ECCPC],Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
12361567,cis-acting DNA from fission yeast centromeres mediates histone H3 methylation and recruitment of silencing factors and cohesin to an ectopic site,"Partridge JF, Scott KS, Bannister AJ, Kouzarides T, Allshire RC.",Curr Biol. 2002 Oct 1;12(19):1652-60. doi: 10.1016/s0960-9822(02)01177-6.,Partridge JF,Curr Biol,2002,10/4/02,,,10.1016/s0960-9822(02)01177-6,,Partridge J.F.; Scott K.S.C; Bannister A.J.; Kouzarides T.; Allshire R.C.,"Partridge, Janet F. (7102239767); Scott, Kristin S.C. (36779004900); Bannister, Andrew J. (7007141550); Kouzarides, Tony (57207512044); Allshire, Robin C. (7004529628)",7102239767; 36779004900; 7007141550; 57207512044; 7004529628,cis-acting DNA from fission yeast centromeres mediates histone H3 methylation and recruitment of silencing factors and cohesin to an ectopic site,2002,Current Biology,12,19,,1652,1660,8,145,10.1016/S0960-9822(02)01177-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036792914&doi=10.1016%2fS0960-9822%2802%2901177-6&partnerID=40&md5=821fd524431654934001bca8f095d4e8,9609822,,CUBLE,12361567,Article,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-0036792914,,Current biology,0960-9822,1879-0445,1995,(blank),Journal,Cell Press Collection [ECCPC],Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
11172707,Dynamic interaction of DNA damage checkpoint protein Rad53 with chromatin assembly factor Asf1,"Emili A, Schieltz DM, Yates JR 3rd, Hartwell LH.",Mol Cell. 2001 Jan;7(1):13-20. doi: 10.1016/s1097-2765(01)00150-2.,Emili A,Mol Cell,2001,2/15/01,,,10.1016/s1097-2765(01)00150-2,,Emili A.; Schieltz D.M.; Yates III J.R.; Hartwell L.H.,"Emili, Andrew (57190130603); Schieltz, David M. (6603977262); Yates III, John R (57202068397); Hartwell, Leland H. (7004573250)",57190130603; 6603977262; 57202068397; 7004573250,Dynamic interaction of DNA damage checkpoint protein Rad53 with chromatin assembly factor Asf1,2001,Molecular Cell,7,1,,13,20,7,145,10.1016/S1097-2765(01)00150-2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035101733&doi=10.1016%2fS1097-2765%2801%2900150-2&partnerID=40&md5=26dfcb14d24bf563fec0c59ad681e1b6,10972765,,MOCEF,11172707,Article,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-0035101733,,Molecular cell,1097-2765,1097-4164,1997,(blank),Journal,Cell Press Collection [ECCPC],Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
31091446,Acetate Promotes T Cell Effector Function during Glucose Restriction,"Qiu J, Villa M, Sanin DE, Buck MD, O'Sullivan D, Ching R, Matsushita M, Grzes KM, Winkler F, Chang CH, Curtis JD, Kyle RL, Van Teijlingen Bakker N, Corrado M, Haessler F, Alfei F, Edwards-Hicks J, Maggi LB Jr, Zehn D, Egawa T, Bengsch B, Klein Geltink RI, Jenuwein T, Pearce EJ, Pearce EL.",Cell Rep. 2019 May 14;27(7):2063-2074.e5. doi: 10.1016/j.celrep.2019.04.022.,Qiu J,Cell Rep,2019,5/16/19,PMC6544383,NIHMS1529699,10.1016/j.celrep.2019.04.022,,"Qiu J.; Villa M.; Sanin D.E.; Buck M.D.; O'Sullivan D.; Ching R.; Matsushita M.; Grzes K.M.; Winkler F.; Chang C.-H.; Curtis J.D.; Kyle R.L.; Van Teijlingen Bakker N.; Corrado M.; Haessler F.; Alfei F.; Edwards-Hicks J.; Maggi L.B., Jr.; Zehn D.; Egawa T.; Bengsch B.; Klein Geltink R.I.; Jenuwein T.; Pearce E.J.; Pearce E.L.","Qiu, Jing (55761255200); Villa, Matteo (57195958284); Sanin, David E. (54792392500); Buck, Michael D. (41561018900); O'Sullivan, David (56353591700); Ching, Reagan (8617503100); Matsushita, Mai (57204259467); Grzes, Katarzyna M. (56902756100); Winkler, Frances (57208652524); Chang, Chih-Hao (54790719000); Curtis, Jonathan D. (26655452500); Kyle, Ryan L. (55378379500); Van Teijlingen Bakker, Nikki (57204966801); Corrado, Mauro (55334351000); Haessler, Fabian (57208653868); Alfei, Francesca (57190971108); Edwards-Hicks, Joy (57195368578); Maggi, Leonard B. (7005430464); Zehn, Dietmar (14065625400); Egawa, Takeshi (7102241760); Bengsch, Bertram (15759335800); Klein Geltink, Ramon I. (35080684900); Jenuwein, Thomas (57219860506); Pearce, Edward J. (57203177638); Pearce, Erika L. (7202372444)",55761255200; 57195958284; 54792392500; 41561018900; 56353591700; 8617503100; 57204259467; 56902756100; 57208652524; 54790719000; 26655452500; 55378379500; 57204966801; 55334351000; 57208653868; 57190971108; 57195368578; 7005430464; 14065625400; 7102241760; 15759335800; 35080684900; 57219860506; 57203177638; 7202372444,Acetate Promotes T Cell Effector Function during Glucose Restriction,2019,Cell Reports,27,7,,2063,207400000,,144,10.1016/j.celrep.2019.04.022,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065394428&doi=10.1016%2fj.celrep.2019.04.022&partnerID=40&md5=3a62e48ef6ebb1362142c114560e47c2,22111247,,,31091446,Article,Final,All Open Access; Gold Open Access; Green Open Access,Scopus,2-s2.0-85065394428,,Cell reports (Cambridge),(blank),2211-1247,1/1/12,(blank),Journal,Elsevier Open Access Journals,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
20932479,Interaction of a DNA zip code with the nuclear pore complex promotes H2A.Z incorporation and INO1 transcriptional memory,"Light WH, Brickner DG, Brand VR, Brickner JH.",Mol Cell. 2010 Oct 8;40(1):112-25. doi: 10.1016/j.molcel.2010.09.007.,Light WH,Mol Cell,2010,10/12/10,PMC2953765,NIHMS237811,10.1016/j.molcel.2010.09.007,,Light W.H.; Brickner D.G.; Brand V.R.; Brickner J.H.,"Light, William H. (35269399400); Brickner, Donna G. (16237949700); Brand, Veronica R. (57206773489); Brickner, Jason H. (6603435315)",35269399400; 16237949700; 57206773489; 6603435315,Interaction of a DNA zip code with the nuclear pore complex promotes H2A.Z incorporation and INO1 transcriptional memory,2010,Molecular Cell,40,1,,112,125,13,144,10.1016/j.molcel.2010.09.007,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957377062&doi=10.1016%2fj.molcel.2010.09.007&partnerID=40&md5=c13ff77766f99a825d8bb806689e467c,10972765,,MOCEF,20932479,Article,Final,All Open Access; Bronze Open Access; Green Open Access,Scopus,2-s2.0-77957377062,,Molecular cell,1097-2765,1097-4164,1997,(blank),Journal,Cell Press Collection [ECCPC],Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
17544228,Remodeling of chromatin structure in senescent cells and its potential impact on tumor suppression and aging,Adams PD.,Gene. 2007 Aug 1;397(1-2):84-93. doi: 10.1016/j.gene.2007.04.020. Epub 2007 May 1.,Adams PD,Gene,2007,6/5/07,PMC2755200,NIHMS27079,10.1016/j.gene.2007.04.020,,Adams P.D.,"Adams, Peter D. (7403071747)",7403071747,Remodeling of chromatin structure in senescent cells and its potential impact on tumor suppression and aging,2007,Gene,397,44928,,84,93,9,144,10.1016/j.gene.2007.04.020,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34147182401&doi=10.1016%2fj.gene.2007.04.020&partnerID=40&md5=38cf7b7085fdd3aae377e009f2a3810b,3781119,,GENED,17544228,Article,Final,All Open Access; Green Open Access,Scopus,2-s2.0-34147182401,,Gene,0378-1119,1879-0038,1995,(blank),Journal,ScienceDirect Journals,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
9587669,Nuclear basic proteins in spermiogenesis,"Wouters-Tyrou D, Martinage A, Chevaillier P, Sautière P.",Biochimie. 1998 Feb;80(2):117-28. doi: 10.1016/s0300-9084(98)80018-7.,Wouters-Tyrou D,Biochimie,1998,5/20/98,,,10.1016/s0300-9084(98)80018-7,,Wouters-Tyrou D.; Martinage A.; Chevaillier P.; Sautière P.,"Wouters-Tyrou, D. (6603460912); Martinage, A. (35601796100); Chevaillier, P. (7003859770); Sautière, P. (7005286608)",6603460912; 35601796100; 7003859770; 7005286608,Nuclear basic proteins in spermiogenesis,1998,Biochimie,80,2,,117,128,11,144,10.1016/S0300-9084(98)80018-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032007221&doi=10.1016%2fS0300-9084%2898%2980018-7&partnerID=40&md5=f56c74a626e1b2a654a38e2c2d48a986,3009084,,BICMB,9587669,Article,Final,,Scopus,2-s2.0-0032007221,,Biochimie,0300-9084,1638-6183,1995,(blank),Journal,ScienceDirect Freedom Collection 2021,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
26070883,Eosinophil extracellular trap cell death-derived DNA traps: Their presence in secretions and functional attributes,"Ueki S, Konno Y, Takeda M, Moritoki Y, Hirokawa M, Matsuwaki Y, Honda K, Ohta N, Yamamoto S, Takagi Y, Wada A, Weller PF.",J Allergy Clin Immunol. 2016 Jan;137(1):258-267. doi: 10.1016/j.jaci.2015.04.041. Epub 2015 Jun 9.,Ueki S,J Allergy Clin Immunol,2016,6/14/15,PMC4674385,NIHMS690041,10.1016/j.jaci.2015.04.041,,Ueki S.; Konno Y.; Takeda M.; Moritoki Y.; Hirokawa M.; Matsuwaki Y.; Honda K.; Ohta N.; Yamamoto S.; Takagi Y.; Wada A.; Weller P.F.,"Ueki, Shigeharu (7101941041); Konno, Yasunori (55233998000); Takeda, Masahide (16311305900); Moritoki, Yuki (9637454300); Hirokawa, Makoto (57209303236); Matsuwaki, Yoshinori (6506817203); Honda, Kohei (7401679592); Ohta, Nobuo (55764728100); Yamamoto, Shiori (56672284600); Takagi, Yuri (55390134600); Wada, Atsushi (55390572500); Weller, Peter F. (7102784375)",7101941041; 55233998000; 16311305900; 9637454300; 57209303236; 6506817203; 7401679592; 55764728100; 56672284600; 55390134600; 55390572500; 7102784375,Eosinophil extracellular trap cell death-derived DNA traps: Their presence in secretions and functional attributes,2016,Journal of Allergy and Clinical Immunology,137,1,,258,267,9,143,10.1016/j.jaci.2015.04.041,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953638286&doi=10.1016%2fj.jaci.2015.04.041&partnerID=40&md5=e7c9db7e47f178c1ede79f487b6639c8,916749,,JACIB,26070883,Article,Final,All Open Access; Bronze Open Access; Green Open Access,Scopus,2-s2.0-84953638286,,Journal of allergy and clinical immunology,0091-6749,1097-6825,1/1/95,(blank),Journal,ScienceDirect Freedom Collection 2021,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
17081996,RSC exploits histone acetylation to abrogate the nucleosomal block to RNA polymerase II elongation,"Carey M, Li B, Workman JL.",Mol Cell. 2006 Nov 3;24(3):481-7. doi: 10.1016/j.molcel.2006.09.012.,Carey M,Mol Cell,2006,11/4/06,PMC1847601,NIHMS13687,10.1016/j.molcel.2006.09.012,,Carey M.; Li B.; Workman J.L.,"Carey, Michael (56686903800); Li, Bing (36071923100); Workman, Jerry L. (7101955369)",56686903800; 36071923100; 7101955369,RSC Exploits Histone Acetylation to Abrogate the Nucleosomal Block to RNA Polymerase II Elongation,2006,Molecular Cell,24,3,,481,487,6,143,10.1016/j.molcel.2006.09.012,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750453345&doi=10.1016%2fj.molcel.2006.09.012&partnerID=40&md5=ecd9509308f67e28c5ea66447de28786,10972765,,MOCEF,17081996,Article,Final,All Open Access; Bronze Open Access; Green Open Access,Scopus,2-s2.0-33750453345,,Molecular cell,1097-2765,1097-4164,1997,(blank),Journal,Cell Press Collection [ECCPC],Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
15917248,Krüppel-like factor-6 promotes preadipocyte differentiation through histone deacetylase 3-dependent repression of DLK1,"Li D, Yea S, Li S, Chen Z, Narla G, Banck M, Laborda J, Tan S, Friedman JM, Friedman SL, Walsh MJ.",J Biol Chem. 2005 Jul 22;280(29):26941-52. doi: 10.1074/jbc.M500463200. Epub 2005 May 25.,Li D,J Biol Chem,2005,5/27/05,,,10.1074/jbc.M500463200,,Li D.; Yea S.; Li S.; Chen Z.; Narla G.; Banck M.; Laborda J.; Tan S.; Friedman J.M.; Friedman S.L.; Walsh M.J.,"Li, Dan (56608259800); Yea, Steven (8890121900); Li, Side (8653167300); Chen, Zhu (57196282043); Narla, Goutham (6602545784); Banck, Michaela (6505775613); Laborda, Jorge (7003504698); Tan, Song (7403366669); Friedman, Jeffrey M. (7401865846); Friedman, Scott L. (35406698100); Walsh, Martin J. (7402337089)",56608259800; 8890121900; 8653167300; 57196282043; 6602545784; 6505775613; 7003504698; 7403366669; 7401865846; 35406698100; 7402337089,Krüppel-like factor-6 promotes preadipocyte differentiation through histone deacetylase 3-dependent repression of DLK1,2005,Journal of Biological Chemistry,280,29,,26941,26952,11,143,10.1074/jbc.M500463200,https://www.scopus.com/inward/record.uri?eid=2-s2.0-22844447990&doi=10.1074%2fjbc.M500463200&partnerID=40&md5=a2bcc42b26f63b615f1ad8e7224ebe3c,219258,,JBCHA,15917248,Article,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-22844447990,,Journal of biological chemistry,0021-9258,1083-351X,1905,(blank),Journal,Elsevier Open Access Journals,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
