PMID,Title,Authors,Citation,First Author,Journal/Book Abbreviation from PubMed,Publication Year,Create Date,PMCID,NIHMS ID,DOI,,Authors,Author full names,Author(s) ID,Title,Year,Journal/Book  title from Scopus,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link to Scopus Record for article,ISSN,ISBN,CODEN,PubMed ID,Document Type,Publication Stage,Open Access,Source,EID,,Journal Title from Catalog,ISSN,eISSN,StartDate in Catalog,EndDate in Catalog,Type,Resource,Publisher,Link to Publisher Info on TDM,Subscription Time Range Note
11740497,Histone H3 lysine 9 methylation is an epigenetic imprint of facultative heterochromatin,"Peters AH, Mermoud JE, O'Carroll D, Pagani M, Schweizer D, Brockdorff N, Jenuwein T.",Nat Genet. 2002 Jan;30(1):77-80. doi: 10.1038/ng789. Epub 2001 Dec 10.,Peters AH,Nat Genet,2002,12/12/01,,,10.1038/ng789,,Peters A.H.F.M.; Mermoud J.E.; O’carroll D.; Pagani M.; Schweizer D.; Brockdorff N.; Jenuwein T.,"Peters, Antoine H.F.M. (8068043300); Mermoud, Jacqueline E. (6603014744); O’carroll, Dónal (7004519485); Pagani, Michaela (7101857936); Schweizer, Dieter (7004525470); Brockdorff, Neil (7006804343); Jenuwein, Thomas (57219860506)",8068043300; 6603014744; 7004519485; 7101857936; 7004525470; 7006804343; 57219860506,Histone H3 lysine 9 methylation is an epigenetic imprint of facultative heterochromatin,2002,Nature Genetics,30,1,,77,80,3,413,10.1038/ng789,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036338205&doi=10.1038%2fng789&partnerID=40&md5=db6094996e1c23c8934e1d6eb3b70a67,10614036,,,11740497,Article,Final,,Scopus,2-s2.0-0036338205,,Nature genetics,1061-4036,1546-1718,4/1/92,(blank),Journal,Nature Journals Online,SpringerNature,https://dev.springernature.com/,
12244315,A core nucleosome surface crucial for transcriptional silencing,"Park JH, Cosgrove MS, Youngman E, Wolberger C, Boeke JD.",Nat Genet. 2002 Oct;32(2):273-9. doi: 10.1038/ng982. Epub 2002 Sep 16.,Park JH,Nat Genet,2002,9/24/02,,,10.1038/ng982,,Park J.-H.; Cosgrove M.S.; Youngman E.; Wolberger C.; Boeke J.D.,"Park, Jeong-Hyun (15036121500); Cosgrove, Michael S. (7006314885); Youngman, Elaine (6508304028); Wolberger, Cynthia (7004561393); Boeke, Jef D. (10240869900)",15036121500; 7006314885; 6508304028; 7004561393; 10240869900,A core nucleosome surface crucial for transcriptional silencing,2002,Nature Genetics,32,2,,273,279,6,105,10.1038/ng982,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036789523&doi=10.1038%2fng982&partnerID=40&md5=6aa9e0a2525d41439144c316faa45f6b,10614036,,NGENE,12244315,Article,Final,,Scopus,2-s2.0-0036789523,,Nature genetics,1061-4036,1546-1718,4/1/92,(blank),Journal,Nature Journals Online,SpringerNature,https://dev.springernature.com/,
17180675,The cenH3 histone variant defines centromeres in Giardia intestinalis,"Dawson SC, Sagolla MS, Cande WZ.",Chromosoma. 2007 Apr;116(2):175-84. doi: 10.1007/s00412-006-0091-3. Epub 2006 Dec 20.,Dawson SC,Chromosoma,2007,12/21/06,,,10.1007/s00412-006-0091-3,,Dawson S.C.; Sagolla M.S.; Cande W.Z.,"Dawson, S.C. (57210255200); Sagolla, M.S. (15754787800); Cande, W.Z. (35582857100)",57210255200; 15754787800; 35582857100,The cenH3 histone variant defines centromeres in Giardia intestinalis,2007,Chromosoma,116,2,,175,184,9,40,10.1007/s00412-006-0091-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947143439&doi=10.1007%2fs00412-006-0091-3&partnerID=40&md5=c5b2f3bef419eed3750ab8dc3a316d71,95915,,CHROA,17180675,Article,Final,,Scopus,2-s2.0-33947143439,,Chromosoma,0009-5915,1432-0886,1/1/97,(blank),Journal,SpringerLink Contemporary,SpringerNature,https://dev.springernature.com/,
17180700,The histone chaperone Asf1 at the crossroads of chromatin and DNA checkpoint pathways,"Mousson F, Ochsenbein F, Mann C.",Chromosoma. 2007 Apr;116(2):79-93. doi: 10.1007/s00412-006-0087-z. Epub 2006 Dec 19.,Mousson F,Chromosoma,2007,12/21/06,,,10.1007/s00412-006-0087-z,,Mousson F.; Ochsenbein F.; Mann C.,"Mousson, Florence (21734709400); Ochsenbein, Françoise (57203522106); Mann, Carl (7201448102)",21734709400; 57203522106; 7201448102,The histone chaperone Asf1 at the crossroads of chromatin and DNA checkpoint pathways,2007,Chromosoma,116,2,,79,93,14,91,10.1007/s00412-006-0087-z,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947127598&doi=10.1007%2fs00412-006-0087-z&partnerID=40&md5=f929ae4f73afde248bc0a26b3c89af11,95915,,CHROA,17180700,Review,Final,,Scopus,2-s2.0-33947127598,,Chromosoma,0009-5915,1432-0886,1/1/97,(blank),Journal,SpringerLink Contemporary,SpringerNature,https://dev.springernature.com/,
17483978,CENH3 interacts with the centromeric retrotransposon cereba and GC-rich satellites and locates to centromeric substructures in barley,"Houben A, Schroeder-Reiter E, Nagaki K, Nasuda S, Wanner G, Murata M, Endo TR.",Chromosoma. 2007 Jun;116(3):275-83. doi: 10.1007/s00412-007-0102-z. Epub 2007 Feb 15.,Houben A,Chromosoma,2007,5/8/07,,,10.1007/s00412-007-0102-z,,Houben A.; Schroeder-Reiter E.; Nagaki K.; Nasuda S.; Wanner G.; Murata M.; Endo T.R.,"Houben, Andreas (16739820800); Schroeder-Reiter, Elizabeth (23091976500); Nagaki, Kiyotaka (36972615200); Nasuda, Shuhei (6603849524); Wanner, Gerhard (35518999700); Murata, Minoru (7402129596); Endo, Takashi R. (55456967400)",16739820800; 23091976500; 36972615200; 6603849524; 35518999700; 7402129596; 55456967400,CENH3 interacts with the centromeric retrotransposon cereba and GC-rich satellites and locates to centromeric substructures in barley,2007,Chromosoma,116,3,,275,283,8,88,10.1007/s00412-007-0102-z,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248157732&doi=10.1007%2fs00412-007-0102-z&partnerID=40&md5=3f370c977473fa2c0ea416042f850cfd,95915,,CHROA,17483978,Article,Final,,Scopus,2-s2.0-34248157732,,Chromosoma,0009-5915,1432-0886,1/1/97,(blank),Journal,SpringerLink Contemporary,SpringerNature,https://dev.springernature.com/,
17576589,The histone chaperone Asf1 is dispensable for direct de novo histone deposition in Xenopus egg extracts,"Ray-Gallet D, Quivy JP, Silljé HW, Nigg EA, Almouzni G.",Chromosoma. 2007 Oct;116(5):487-96. doi: 10.1007/s00412-007-0112-x. Epub 2007 Jun 19.,Ray-Gallet D,Chromosoma,2007,6/20/07,,,10.1007/s00412-007-0112-x,,Ray-Gallet D.; Quivy J.-P.; Silljé H.W.W.; Nigg E.A.; Almouzni G.,"Ray-Gallet, Dominique (6603330850); Quivy, Jean-Pierre (7003642807); Silljé, Herman W.W. (6602526370); Nigg, Erich A. (35433130400); Almouzni, Geneviève (7005207257)",6603330850; 7003642807; 6602526370; 35433130400; 7005207257,The histone chaperone Asf1 is dispensable for direct de novo histone deposition in Xenopus egg extracts,2007,Chromosoma,116,5,,487,496,9,28,10.1007/s00412-007-0112-x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34648828645&doi=10.1007%2fs00412-007-0112-x&partnerID=40&md5=018daaf08c7248e56ea8dc14c6468e78,95915,,CHROA,17576589,Article,Final,All Open Access; Green Open Access,Scopus,2-s2.0-34648828645,,Chromosoma,0009-5915,1432-0886,1/1/97,(blank),Journal,SpringerLink Contemporary,SpringerNature,https://dev.springernature.com/,
17216146,Histone deacetylase inhibitors increase neuronal differentiation in adult forebrain precursor cells,"Siebzehnrubl FA, Buslei R, Eyupoglu IY, Seufert S, Hahnen E, Blumcke I.",Exp Brain Res. 2007 Feb;176(4):672-8. doi: 10.1007/s00221-006-0831-x. Epub 2007 Jan 10.,Siebzehnrubl FA,Exp Brain Res,2007,1/12/07,,,10.1007/s00221-006-0831-x,,Siebzehnrubl F.A.; Buslei R.; Eyupoglu I.Y.; Seufert S.; Hahnen E.; Blumcke I.,"Siebzehnrubl, Florian A. (8512654700); Buslei, Rolf (6602794488); Eyupoglu, Ilker Y. (6603486860); Seufert, Sebastian (15835443600); Hahnen, Eric (57222582366); Blumcke, Ingmar (57203076556)",8512654700; 6602794488; 6603486860; 15835443600; 57222582366; 57203076556,Histone deacetylase inhibitors increase neuronal differentiation in adult forebrain precursor cells,2007,Experimental Brain Research,176,4,,672,678,6,80,10.1007/s00221-006-0831-x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846632355&doi=10.1007%2fs00221-006-0831-x&partnerID=40&md5=1b35b0921edf52cdbcd737ba1adfcb66,144819,,EXBRA,17216146,Article,Final,,Scopus,2-s2.0-33846632355,,Experimental brain research,0014-4819,1432-1106,1/1/97,(blank),Journal,SpringerLink Contemporary,SpringerNature,https://dev.springernature.com/,
17151702,Chromatin modifications and DNA double-strand breaks: the current state of play,"Karagiannis TC, El-Osta A.",Leukemia. 2007 Feb;21(2):195-200. doi: 10.1038/sj.leu.2404478. Epub 2006 Dec 7.,Karagiannis TC,Leukemia,2007,12/8/06,,,10.1038/sj.leu.2404478,,Karagiannis T.C.; El-Osta A.,"Karagiannis, T.C. (6602867137); El-Osta, A. (8966609000)",6602867137; 8966609000,Chromatin modifications and DNA double-strand breaks: The current state of play,2007,Leukemia,21,2,,195,200,5,34,10.1038/sj.leu.2404478,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846475536&doi=10.1038%2fsj.leu.2404478&partnerID=40&md5=429e2a29228f49a43fea0985949bc038,8876924,,LEUKE,17151702,Review,Final,,Scopus,2-s2.0-33846475536,,Leukemia,0887-6924,1476-5551,1/1/97,(blank),Journal,Nature Journals Online,SpringerNature,https://dev.springernature.com/,
17625602,"Regulation of the expression of MHC class I-related chain A, B (MICA, MICB) via chromatin remodeling and its impact on the susceptibility of leukemic cells to the cytotoxicity of NKG2D-expressing cells","Kato N, Tanaka J, Sugita J, Toubai T, Miura Y, Ibata M, Syono Y, Ota S, Kondo T, Asaka M, Imamura M.",Leukemia. 2007 Oct;21(10):2103-8. doi: 10.1038/sj.leu.2404862. Epub 2007 Jul 12.,Kato N,Leukemia,2007,7/13/07,,,10.1038/sj.leu.2404862,,Kato N.; Tanaka J.; Sugita J.; Toubai T.; Miura Y.; Ibata M.; Syono Y.; Ota S.; Kondo T.; Asaka M.; Imamura M.,"Kato, N. (7403474116); Tanaka, J. (7401495817); Sugita, J. (7003999272); Toubai, T. (6603075976); Miura, Y. (56248445400); Ibata, M. (8583030600); Syono, Y. (7006282449); Ota, S. (35406034200); Kondo, T. (56587249700); Asaka, M. (35351544500); Imamura, M. (7401602040)",7403474116; 7401495817; 7003999272; 6603075976; 56248445400; 8583030600; 7006282449; 35406034200; 56587249700; 35351544500; 7401602040,"Regulation of the expression of MHC class I-related chain A, B (MICA, MICB) via chromatin remodeling and its impact on the susceptibility of leukemic cells to the cytotoxicity of NKG2D-expressing cells",2007,Leukemia,21,10,,2103,2108,5,108,10.1038/sj.leu.2404862,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548779134&doi=10.1038%2fsj.leu.2404862&partnerID=40&md5=cf1b9caa99ebe242262caebb5d015e52,8876924,,LEUKE,17625602,Article,Final,,Scopus,2-s2.0-34548779134,,Leukemia,0887-6924,1476-5551,1/1/97,(blank),Journal,Nature Journals Online,SpringerNature,https://dev.springernature.com/,
17721436,Acinus-provoked protein kinase C delta isoform activation is essential for apoptotic chromatin condensation,"Hu Y, Liu Z, Yang SJ, Ye K.",Cell Death Differ. 2007 Dec;14(12):2035-46. doi: 10.1038/sj.cdd.4402214. Epub 2007 Aug 24.,Hu Y,Cell Death Differ,2007,8/28/07,,,10.1038/sj.cdd.4402214,,Hu Y.; Liu Z.; Yang S.-J.; Ye K.,"Hu, Y. (8899901700); Liu, Z. (23111230900); Yang, S.-J. (57215371287); Ye, K. (7102173882)",8899901700; 23111230900; 57215371287; 7102173882,Acinus-provoked protein kinase C δ isoform activation is essential for apoptotic chromatin condensation,2007,Cell Death and Differentiation,14,12,,2035,2046,11,21,10.1038/sj.cdd.4402214,https://www.scopus.com/inward/record.uri?eid=2-s2.0-36249025726&doi=10.1038%2fsj.cdd.4402214&partnerID=40&md5=4a1376df9089162ec868d66af264a456,14765403,,CDDIE,17721436,Article,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-36249025726,,Cell death and differentiation,1350-9047,1476-5403,1/1/97,(blank),Journal,Nature Journals Online,SpringerNature,https://dev.springernature.com/,
17874213,Inhibition of transcription at radiation-induced nuclear foci of phosphorylated histone H2AX in mammalian cells,"Solovjeva LV, Svetlova MP, Chagin VO, Tomilin NV.",Chromosome Res. 2007;15(6):787-97. doi: 10.1007/s10577-007-1162-x. Epub 2007 Aug 23.,Solovjeva LV,Chromosome Res,2007,9/18/07,,,10.1007/s10577-007-1162-x,,Solovjeva L.V.; Svetlova M.P.; Chagin V.O.; Tomilin N.V.,"Solovjeva, Liudmila V. (6603356333); Svetlova, Maria P. (7004708263); Chagin, Vadim O. (6602934814); Tomilin, Nikolai V. (55398266000)",6603356333; 7004708263; 6602934814; 55398266000,Inhibition of transcription at radiation-induced nuclear foci of phosphorylated histone H2AX in mammalian cells,2007,Chromosome Research,15,6,,787,797,10,36,10.1007/s10577-007-1162-x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548692558&doi=10.1007%2fs10577-007-1162-x&partnerID=40&md5=0206e82e1a7ff4863015a24fd75d1585,15736849,,CRRSE,17874213,Article,Final,,Scopus,2-s2.0-34548692558,,Chromosome research,0967-3849,1573-6849,1/1/97,(blank),Journal,SpringerLink Contemporary,SpringerNature,https://dev.springernature.com/,
17508131,Isolation of a novel complex of the SWI/SNF family from Schizosaccharomyces pombe and its effects on in vitro transcription in nucleosome arrays,"Bernal G, Maldonado E.",Mol Cell Biochem. 2007 Sep;303(1-2):131-9. doi: 10.1007/s11010-007-9465-y. Epub 2007 May 17.,Bernal G,Mol Cell Biochem,2007,5/18/07,,,10.1007/s11010-007-9465-y,,Bernal G.; Maldonado E.,"Bernal, Giuliano (8579669100); Maldonado, Edio (7005522316)",8579669100; 7005522316,Isolation of a novel complex of the SWI/SNF family from Schizosaccharomyces pombe and its effects on in vitro transcription in nucleosome arrays,2007,Molecular and Cellular Biochemistry,303,44928,,131,139,8,3,10.1007/s11010-007-9465-y,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547899173&doi=10.1007%2fs11010-007-9465-y&partnerID=40&md5=c10c84c22ea4f49ea91a741762ef1dde,15734919,,MCBIB,17508131,Article,Final,,Scopus,2-s2.0-34547899173,,Molecular and cellular biochemistry,0300-8177,1573-4919,1/1/97,(blank),Journal,SpringerLink Contemporary,SpringerNature,https://dev.springernature.com/,
17619947,Roles of histone acetylation modification in basal and inducible expression of hsp26 gene in D. melanogaster,"Zhao Y, Lu J, Sun H, Chen X, Huang B.",Mol Cell Biochem. 2007 Dec;306(1-2):1-8. doi: 10.1007/s11010-007-9547-x. Epub 2007 Jul 10.,Zhao Y,Mol Cell Biochem,2007,7/11/07,,,10.1007/s11010-007-9547-x,,Zhao Y.; Lu J.; Sun H.; Chen X.; Huang B.,"Zhao, Yanmei (7406636057); Lu, Jun (57199238001); Sun, Hui (57214427291); Chen, Xia (57204038147); Huang, Baiqu (7403682232)",7406636057; 57199238001; 57214427291; 57204038147; 7403682232,Roles of histone acetylation modification in basal and inducible expression of hsp26 gene in D. melanogaster,2007,Molecular and Cellular Biochemistry,306,44928,,1,8,7,7,10.1007/s11010-007-9547-x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-35548964652&doi=10.1007%2fs11010-007-9547-x&partnerID=40&md5=8ac5cf146e3f503ac6da030f267cddb0,15734919,,MCBIB,17619947,Article,Final,,Scopus,2-s2.0-35548964652,,Molecular and cellular biochemistry,0300-8177,1573-4919,1/1/97,(blank),Journal,SpringerLink Contemporary,SpringerNature,https://dev.springernature.com/,
17619948,Nuclear condensation and free radical scavenging: a dual mechanism of bisbenzimidazoles to modulate radiation damage to DNA,"Tawar U, Bansal S, Shrimal S, Singh M, Tandon V.",Mol Cell Biochem. 2007 Nov;305(1-2):221-33. doi: 10.1007/s11010-007-9546-y. Epub 2007 Jul 10.,Tawar U,Mol Cell Biochem,2007,7/11/07,,,10.1007/s11010-007-9546-y,,Tawar U.; Bansal S.; Shrimal S.; Singh M.; Tandon V.,"Tawar, Urmila (8161973200); Bansal, Sandhya (14065651900); Shrimal, Shiteshu (35082670700); Singh, Manish (57214312701); Tandon, Vibha (9940767100)",8161973200; 14065651900; 35082670700; 57214312701; 9940767100,Nuclear condensation and free radical scavenging: A dual mechanism of bisbenzimidazoles to modulate radiation damage to DNA,2007,Molecular and Cellular Biochemistry,305,44928,,221,233,12,17,10.1007/s11010-007-9546-y,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34948815600&doi=10.1007%2fs11010-007-9546-y&partnerID=40&md5=70022c2d03a91ecdea84d112d3bdea3c,15734919,,MCBIB,17619948,Article,Final,,Scopus,2-s2.0-34948815600,,Molecular and cellular biochemistry,0300-8177,1573-4919,1/1/97,(blank),Journal,SpringerLink Contemporary,SpringerNature,https://dev.springernature.com/,
17213813,Disparity of histone deacetylase inhibition on repair of radiation-induced DNA damage on euchromatin and constitutive heterochromatin compartments,"Karagiannis TC, Harikrishnan KN, El-Osta A.",Oncogene. 2007 Jun 7;26(27):3963-71. doi: 10.1038/sj.onc.1210174. Epub 2007 Jan 8.,Karagiannis TC,Oncogene,2007,1/11/07,,,10.1038/sj.onc.1210174,,Karagiannis T.C.; Kn H.; El-Osta A.,"Karagiannis, T.C. (6602867137); Kn, H. (23473757000); El-Osta, A. (8966609000)",6602867137; 23473757000; 8966609000,Disparity of histone deacetylase inhibition on repair of radiation-induced DNA damage on euchromatin and constitutive heterochromatin compartments,2007,Oncogene,26,27,,3963,3971,8,59,10.1038/sj.onc.1210174,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250015533&doi=10.1038%2fsj.onc.1210174&partnerID=40&md5=56e881500550e4890925c652df16a6f2,9509232,,ONCNE,17213813,Article,Final,,Scopus,2-s2.0-34250015533,,Oncogene,0950-9232,1476-5594,1/9/97,(blank),Journal,Nature Journals Online,SpringerNature,https://dev.springernature.com/,
17694076,The SAGA continues: expanding the cellular role of a transcriptional co-activator complex,"Baker SP, Grant PA.",Oncogene. 2007 Aug 13;26(37):5329-40. doi: 10.1038/sj.onc.1210603.,Baker SP,Oncogene,2007,8/19/07,PMC2746020,NIHMS101114,10.1038/sj.onc.1210603,,Baker S.P.; Grant P.A.,"Baker, S.P. (57213308084); Grant, P.A. (7401614331)",57213308084; 7401614331,The SAGA continues: Expanding the cellular role of a transcriptional co-activator complex,2007,Oncogene,26,37,,5329,5340,11,151,10.1038/sj.onc.1210603,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547879583&doi=10.1038%2fsj.onc.1210603&partnerID=40&md5=9846305afe98b13651073516e08a5004,14765594,,ONCNE,17694076,Review,Final,All Open Access; Bronze Open Access; Green Open Access,Scopus,2-s2.0-34547879583,,Oncogene,0950-9232,1476-5594,1/9/97,(blank),Journal,Nature Journals Online,SpringerNature,https://dev.springernature.com/,
17694078,Orchestration of chromatin-based processes: mind the TRRAP,"Murr R, Vaissière T, Sawan C, Shukla V, Herceg Z.",Oncogene. 2007 Aug 13;26(37):5358-72. doi: 10.1038/sj.onc.1210605.,Murr R,Oncogene,2007,8/19/07,,,10.1038/sj.onc.1210605,,Murr R.; Vaissière T.; Sawan C.; Shukla V.; Herceg Z.,"Murr, R. (11139865500); Vaissière, T. (23091884300); Sawan, C. (12804679300); Shukla, V. (8853374800); Herceg, Z. (7004082002)",11139865500; 23091884300; 12804679300; 8853374800; 7004082002,Orchestration of chromatin-based processes: Mind the TRRAP,2007,Oncogene,26,37,,5358,5372,14,126,10.1038/sj.onc.1210605,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547902154&doi=10.1038%2fsj.onc.1210605&partnerID=40&md5=c6fbb4b3fb163f977a6416d4d2e09644,14765594,,ONCNE,17694078,Review,Final,,Scopus,2-s2.0-34547902154,,Oncogene,0950-9232,1476-5594,1/9/97,(blank),Journal,Nature Journals Online,SpringerNature,https://dev.springernature.com/,
17546055,The reversible epigenetic silencing of BRM: implications for clinical targeted therapy,"Glaros S, Cirrincione GM, Muchardt C, Kleer CG, Michael CW, Reisman D.",Oncogene. 2007 Oct 25;26(49):7058-66. doi: 10.1038/sj.onc.1210514. Epub 2007 Jun 4.,Glaros S,Oncogene,2007,6/5/07,,,10.1038/sj.onc.1210514,,Glaros S.; Cirrincione G.M.; Muchardt C.; Kleer C.G.; Michael C.W.; Reisman D.,"Glaros, S. (16068346800); Cirrincione, G.M. (7003417211); Muchardt, C. (6603883783); Kleer, C.G. (35431041000); Michael, C.W. (7103090085); Reisman, D. (55499078100)",16068346800; 7003417211; 6603883783; 35431041000; 7103090085; 55499078100,The reversible epigenetic silencing of BRM: Implications for clinical targeted therapy,2007,Oncogene,26,49,,7058,7066,8,121,10.1038/sj.onc.1210514,https://www.scopus.com/inward/record.uri?eid=2-s2.0-35548990235&doi=10.1038%2fsj.onc.1210514&partnerID=40&md5=595e1d753d4d42acf259d0e20f99a210,14765594,,ONCNE,17546055,Article,Final,,Scopus,2-s2.0-35548990235,,Oncogene,0950-9232,1476-5594,1/9/97,(blank),Journal,Nature Journals Online,SpringerNature,https://dev.springernature.com/,
17694075,Hat1: the emerging cellular roles of a type B histone acetyltransferase,Parthun MR.,Oncogene. 2007 Aug 13;26(37):5319-28. doi: 10.1038/sj.onc.1210602.,Parthun MR,Oncogene,2007,8/19/07,,,10.1038/sj.onc.1210602,,Parthun M.R.,"Parthun, M.R. (6603908670)",6603908670,Hat1: The emerging cellular roles of a type B histone acetyltransferase,2007,Oncogene,26,37,,5319,5328,9,152,10.1038/sj.onc.1210602,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547925170&doi=10.1038%2fsj.onc.1210602&partnerID=40&md5=f1527a77170c01fe72550b9500de503d,14765594,,ONCNE,17694075,Review,Final,,Scopus,2-s2.0-34547925170,,Oncogene,0950-9232,1476-5594,1/9/97,(blank),Journal,Nature Journals Online,SpringerNature,https://dev.springernature.com/,
17694077,Distinct GCN5/PCAF-containing complexes function as co-activators and are involved in transcription factor and global histone acetylation,"Nagy Z, Tora L.",Oncogene. 2007 Aug 13;26(37):5341-57. doi: 10.1038/sj.onc.1210604.,Nagy Z,Oncogene,2007,8/19/07,,,10.1038/sj.onc.1210604,,Nagy Z.; Tora L.,"Nagy, Z. (24470750500); Tora, L. (7006322463)",24470750500; 7006322463,Distinct GCN5/PCAF-containing complexes function as co-activators and are involved in transcription factor and global histone acetylation,2007,Oncogene,26,37,,5341,5357,16,302,10.1038/sj.onc.1210604,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547864553&doi=10.1038%2fsj.onc.1210604&partnerID=40&md5=427d7630854e721000509be013691c01,14765594,,ONCNE,17694077,Review,Final,,Scopus,2-s2.0-34547864553,,Oncogene,0950-9232,1476-5594,1/9/97,(blank),Journal,Nature Journals Online,SpringerNature,https://dev.springernature.com/,
